objectid,title,artist_display_name,artist_nationality,primary_image,primary_image_small,additional_images,objectname,medium,culture,city,country,object_date,object_end_date,department,gallery_number,accession_year,object_url,tags,object_wikidata_url
13315,The Trout Pool,Worthington Whittredge,"",https://images.metmuseum.org/CRDImages/ad/original/DT11615.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT11615.jpg,{},Painting,Oil on canvas,American,"","",1870,1870,The American Wing,761,1921,https://www.metmuseum.org/art/collection/search/13315,"[{""term"":""Forests"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300387598"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q4421""},{""term"":""Landscapes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132294"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q191163""}]",https://www.wikidata.org/wiki/Q19925092
446892,"""Dancing Dervishes"", Folio from a Divan of Hafiz",Hafiz,"",https://images.metmuseum.org/CRDImages/is/original/DP231332.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP231332.jpg,"{https://images.metmuseum.org/CRDImages/is/original/sf17-81-4r.jpg,https://images.metmuseum.org/CRDImages/is/original/DT4798.jpg,https://images.metmuseum.org/CRDImages/is/original/35802(2).jpg,https://images.metmuseum.org/CRDImages/is/original/DT227704.jpg,https://images.metmuseum.org/CRDImages/is/original/DT227705.jpg,https://images.metmuseum.org/CRDImages/is/original/DT227706.jpg,https://images.metmuseum.org/CRDImages/is/original/sf17-81-4v.jpg,https://images.metmuseum.org/CRDImages/is/original/35802.jpg}",Folio from an illustrated manuscript,Opaque watercolor and gold on paper,"",Herat,present-day Afghanistan,ca. 1480,1505,Islamic Art,"",1917,https://www.metmuseum.org/art/collection/search/446892,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Dancing"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300389779"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q43393537""}]",https://www.wikidata.org/wiki/Q29385037
11160,The Last Moments of John Brown,Thomas Hovenden,"American, born Ireland",https://images.metmuseum.org/CRDImages/ad/original/ap97.5.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ap97.5.jpg,{https://images.metmuseum.org/CRDImages/ad/original/4797.jpg},Painting,Oil on canvas,American,"","",1882–84,1884,The American Wing,762,1897,https://www.metmuseum.org/art/collection/search/11160,"[{""term"":""American Civil War"",""AAT_URL"":""http://vocab.getty.edu/page/ia/901000030"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8676""},{""term"":""Soldiers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300185678"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q4991371""},{""term"":""Firearms"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300037148"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q12796""},{""term"":""Infants"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300189561"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q998""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""}]",https://www.wikidata.org/wiki/Q20174584
505722,Portrait of Monsieur Aublet,Guillaume Voiriot,French,https://images.metmuseum.org/CRDImages/mi/original/DP-12444-001.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/DP-12444-001.jpg,"{https://images.metmuseum.org/CRDImages/mi/original/DP-12444-002.jpg,""https://images.metmuseum.org/CRDImages/mi/original/Voiriot- M Aublet.jpg""}",Painting,Oil on canvas,French,Paris,France,ca. 1782,1785,Musical Instruments,684,2007,https://www.metmuseum.org/art/collection/search/505722,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""},{""term"":""Guitars"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300042025"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q6607""}]",https://www.wikidata.org/wiki/Q29385709
544210,Estate Figure,"","",https://images.metmuseum.org/CRDImages/eg/original/DP249003.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP249003.jpg,"{https://images.metmuseum.org/CRDImages/eg/original/DP249004.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP249002.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP246401.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP344082.jpg,https://images.metmuseum.org/CRDImages/eg/original/DP344085.jpg}","Statue, standing woman, offering","Wood, gesso, paint","","",Egypt,ca. 1981–1975 B.C.,-1981,Egyptian Art,105,1920,https://www.metmuseum.org/art/collection/search/544210,"[{""term"":""Ducks"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250047"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q3736439""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Funerary Objects"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300234126"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2083647""},{""term"":""Boats"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300178749"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q35872""},{""term"":""Meketre-Models"",""AAT_URL"":null,""Wikidata_URL"":null}]",https://www.wikidata.org/wiki/Q29385772
204533,Plate,"Imperial Porcelain Manufactory, St. Petersburg",Russian,https://images.metmuseum.org/CRDImages/es/original/es65.47.R.jpg,https://images.metmuseum.org/CRDImages/es/web-large/es65.47.R.jpg,{},Plate,Hard-paste porcelain,"","","",1755–60,1760,European Sculpture and Decorative Arts,553,1965,https://www.metmuseum.org/art/collection/search/204533,null,https://www.wikidata.org/wiki/Q29383612
459207,The Right Hand of God Protecting the Faithful against the Demons,Jean Fouquet,French,https://images.metmuseum.org/CRDImages/rl/original/DT738.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT738.jpg,"{https://images.metmuseum.org/CRDImages/rl/original/rl1975.1.2490.R.jpg,https://images.metmuseum.org/CRDImages/rl/original/rl1975.1.2490.AV1.jpg,https://images.metmuseum.org/CRDImages/rl/original/DT3624.jpg}","Leaf from manuscript, illumination",Tempera and gold leaf on parchment,"","","",ca. 1452–1460,1463,Robert Lehman Collection,"",1975,https://www.metmuseum.org/art/collection/search/459207,"[{""term"":""Cities"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300008389"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q515""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Demons"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379730"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q177413""}]",https://www.wikidata.org/wiki/Q1671114
626692,Everhard Jabach (1618–1695) and His Family,Charles Le Brun,French,https://images.metmuseum.org/CRDImages/ep/original/DP352819.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP352819.jpg,"{""https://images.metmuseum.org/CRDImages/ep/original/Le brun Jabach.jpg"",""https://images.metmuseum.org/CRDImages/ep/original/Jabach diagram.jpg"",""https://images.metmuseum.org/CRDImages/ep/original/Jabach Berlin.jpg"",https://images.metmuseum.org/CRDImages/ep/original/jabach_at_olantigh2.jpg,https://images.metmuseum.org/CRDImages/ep/original/ES3580anocap.jpg,https://images.metmuseum.org/CRDImages/ep/original/serlio1nocap.jpg,https://images.metmuseum.org/CRDImages/ep/original/serlio2nocap.jpg,https://images.metmuseum.org/CRDImages/ep/original/DP328999.jpg}",Painting,Oil on canvas,"","","",ca. 1660,1665,European Paintings,617,2014,https://www.metmuseum.org/art/collection/search/626692,"[{""term"":""Girls"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300247581"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q3031""},{""term"":""Infants"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300189561"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q998""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Family"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300435378"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8436""},{""term"":""Interiors"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300391239"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q2998430""},{""term"":""Boys"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300247598"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q3010""},{""term"":""Self-portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300124534"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q192110""},{""term"":""Dogs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300265714"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q144""}]",https://www.wikidata.org/wiki/Q19911433
436173,Woman Having Her Hair Combed,Edgar Degas,French,https://images.metmuseum.org/CRDImages/ep/original/DP253480.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP253480.jpg,{},Drawing,"Pastel on light green wove paper, now discolored to warm gray, affixed to original pulpboard mount","","","",ca. 1886–88,1888,European Paintings,817,1929,https://www.metmuseum.org/art/collection/search/436173,"[{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Female Nudes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300189568"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q1763003""}]",https://www.wikidata.org/wiki/Q19912688
438817,The Dance Class,Edgar Degas,French,https://images.metmuseum.org/CRDImages/ep/original/DP-20101-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20101-001.jpg,{},Painting,Oil on canvas,"","","",1874,1874,European Paintings,815,1987,https://www.metmuseum.org/art/collection/search/438817,"[{""term"":""Girls"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300247581"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q3031""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Women"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025943"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q467""},{""term"":""Students"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025909"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q48282""},{""term"":""Dancers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025653"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q5716684""},{""term"":""Ballet"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300054145"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q41425""}]",https://www.wikidata.org/wiki/Q18758802
435844,The Musicians,Caravaggio (Michelangelo Merisi),Italian,https://images.metmuseum.org/CRDImages/ep/original/DP-687-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-687-001.jpg,"{https://images.metmuseum.org/CRDImages/ep/original/LC-52_81_suppl.jpg,https://images.metmuseum.org/CRDImages/ep/original/Caravaggio_Xraynocap.jpg}",Painting,Oil on canvas,"","","",1597,1597,European Paintings,618,1952,https://www.metmuseum.org/art/collection/search/435844,"[{""term"":""Grapes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379338"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q10978""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Music"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300435214"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q638""},{""term"":""Lutes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300042101"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q180733""},{""term"":""Violins"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300042215"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8355""},{""term"":""Cupid"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300380105"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q5011""},{""term"":""Musicians"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025666"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q639669""}]",https://www.wikidata.org/wiki/Q655705
437394,Aristotle with a Bust of Homer,Rembrandt (Rembrandt van Rijn),Dutch,https://images.metmuseum.org/CRDImages/ep/original/DP319026.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP319026.jpg,{},Painting,Oil on canvas,"","","",1653,1653,European Paintings,964,1961,https://www.metmuseum.org/art/collection/search/437394,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Portraits"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300015637"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q134307""}]",https://www.wikidata.org/wiki/Q2404992
436105,The Death of Socrates,Jacques Louis David,French,https://images.metmuseum.org/CRDImages/ep/original/DP-13139-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13139-001.jpg,{https://images.metmuseum.org/CRDImages/ep/original/LC-31_45_suppl_003.jpg},Painting,Oil on canvas,"","","",1787,1787,European Paintings,614,1931,https://www.metmuseum.org/art/collection/search/436105,"[{""term"":""Socrates"",""AAT_URL"":""http://vocab.getty.edu/page/ulan/500260248"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q913""},{""term"":""Sadness"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300055166"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q169251""},{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""}]",https://www.wikidata.org/wiki/Q1752990
10464,At the Seaside,William Merritt Chase,American,https://images.metmuseum.org/CRDImages/ad/original/DT95.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT95.jpg,{},Painting,Oil on canvas,American,"","",ca. 1892,1892,The American Wing,769,1967,https://www.metmuseum.org/art/collection/search/10464,"[{""term"":""Beaches"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300008816"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q40080""},{""term"":""Seascapes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300117546"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q158607""},{""term"":""Human Figures"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300404114"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q5937779""}]",https://www.wikidata.org/wiki/Q19924646
444897,Tile with Floral and Cloud-band Design,"","",https://images.metmuseum.org/CRDImages/is/original/DP170362.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP170362.jpg,"{https://images.metmuseum.org/CRDImages/is/original/sf02-5-91.jpg,https://images.metmuseum.org/CRDImages/is/original/02.5.91.jpg}",Tile,Stonepaste; polychrome painted under transparent glaze,"",Iznik,Turkey,ca. 1578,1603,Islamic Art,460,1902,https://www.metmuseum.org/art/collection/search/444897,"[{""term"":""Flowers"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132399"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q506""}]",https://www.wikidata.org/wiki/Q29384959
5630,Pier table,Joseph B. Barry and Son,"",https://images.metmuseum.org/CRDImages/ad/original/DT172.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT172.jpg,"{https://images.metmuseum.org/CRDImages/ad/original/1976_324_PierTable_3.jpg,https://images.metmuseum.org/CRDImages/ad/original/1976_324_PierTable_4.jpg,https://images.metmuseum.org/CRDImages/ad/original/1976_324_PierTable_1.jpg,https://images.metmuseum.org/CRDImages/ad/original/1976_324_PierTable.jpg,https://images.metmuseum.org/CRDImages/ad/original/1976_324_PierTable_2.jpg}",Pier table,"Mahogany, mahogany veneer, satinwood,
amboyna, pine, gilt bronze with yellow poplar",American,Philadelphia,United States,1810–15,1815,The American Wing,726,1976,https://www.metmuseum.org/art/collection/search/5630,"[{""term"":""Griffins"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379594"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q130223""},{""term"":""Swans"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300250103"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q34384""}]",https://www.wikidata.org/wiki/Q29382938
12544,Ocean Life,James M. Sommerville,"",https://images.metmuseum.org/CRDImages/ad/original/DT4897.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT4897.jpg,"{https://images.metmuseum.org/CRDImages/ad/original/ap1977.181.jpg,https://images.metmuseum.org/CRDImages/ad/original/APs2566.jpg,https://images.metmuseum.org/CRDImages/ad/original/211800.jpg}",Watercolor,"Watercolor, gouache, graphite, and gum arabic on off-white wove paper",American,"","","",1864,The American Wing,"",1977,https://www.metmuseum.org/art/collection/search/12544,"[{""term"":""Seahorses"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300261242"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q11709836""},{""term"":""Crabs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300249722"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q16033394""},{""term"":""Fish"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300266085"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q152""},{""term"":""Snails"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300249702"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q308841""},{""term"":""Oceans"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300008687"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q9430""},{""term"":""Shells"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300011829"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q213096""}]",https://www.wikidata.org/wiki/Q20178996
503625,Harpsichord,"","",https://images.metmuseum.org/CRDImages/mi/original/DP225544.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/DP225544.jpg,"{https://images.metmuseum.org/CRDImages/mi/original/DT2843a.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP227573.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP227572.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP227574.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP227575.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP227576.jpg}",Harpsichord,"Wood, paint, various materials",Italian,"",Italy,late 17th century,1800,Musical Instruments,"",1945,https://www.metmuseum.org/art/collection/search/503625,"[{""term"":""Men"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300025928"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q8441""},{""term"":""Hunting"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300239666"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q36963""},{""term"":""Mermaids"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300379596"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q182559""},{""term"":""Dogs"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300265714"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q144""},{""term"":""Landscapes"",""AAT_URL"":""http://vocab.getty.edu/page/aat/300132294"",""Wikidata_URL"":""https://www.wikidata.org/wiki/Q191163""}]",https://www.wikidata.org/wiki/Q29385649
